EXCHANGE%3DNASDAQ
MARKET_OPEN_MINUTE=570
MARKET_CLOSE_MINUTE=960
INTERVAL=86400
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME,CDAYS
70,233.35,238.76,232.86,238.51,0,1
71,235.5,236.41,233.4,233.82,0,1
72,234.77,236.94,234.16,236.67,0,1
73,235.28,236.64,232.34,233.79,0,1
74,230.71,236.1,230.52,235.59,0,1
77,228.92,230.96,227.28,230.11,0,1
78,229.32,231.159,228.401,229.348,0,1
79,232.73,234.33,229.38,229.77,0,1
80,230.5,232.83,230.13,232.77,0,1
81,234.74,234.84,230.8,231.17,0,1
85,235.81,236.14,232.12,234,0,1
86,237.69,239.1,233.64,234.69,0,1
87,237.69,241.88,236.96,239.11,0,1
88,235.07,238.24,233.67,237.64,0,1
91,232.23,237.39,231.64,236.18,0,1
92,224.16,229.67,223.36,227.27,0,1
93,224.5,226.61,221.3,224.98,0,1
94,223.89,225.98,219.78,221.11,0,1
95,219.12,224.13,219.12,222.33,0,1
98,220.252,222.527,218.282,218.291,0,1
99,228.55,229.27,223.47,223.51,0,1
100,227.59,231.34,226.92,231.11,0,1
101,227.13,232.52,226.82,229.38,0,1
102,226.25,228.97,224.82,228.77,0,1
TIMEZONE_OFFSET=-240
a1173729600,227.15,227.4,225.33,226.06,0,1
1,221.29,225.74,221.19,224.83,0,1
2,223.78,224.11,219.28,221.39,0,1
3,222.872,224.686,221.748,223.706,0,1
4,220.2,223.13,219.73,222.6,0,1
7,223.39,224.03,220.09,221.4,0,1
8,222.42,223.58,221.58,222.67,0,1
9,228.047,228.057,222.385,222.427,0,1
10,230.79,230.85,226.04,227.58,0,1
11,230.68,231.46,228.31,230.49,0,1
14,232.27,232.27,227.58,230.04,0,1
15,231.58,232.38,229.94,231.54,0,1
16,230.71,232.49,229.84,230.7,0,1
17,230.23,232.77,227.27,232.04,0,1
18,228.85,231.47,227.84,230.82,0,1
21,229.04,229.04,225.83,228.65,0,1
22,236.06,236.89,231.77,231.79,0,1
23,235.27,236.26,234.56,235.83,0,1
24,235.52,235.81,234.58,235.41,0,1
28,233.87,236.26,232.56,236.25,0,1
29,233.02,235.16,232.35,233.31,0,1
30,232.03,234.47,231.07,232.8,0,1
31,233.46,233.77,230.89,231.77,0,1
32,232.91,234.15,231.45,233.99,0,1
35,236.8979,238.2565,233.8409,233.9941,0,1
36,236.16,237.96,235.56,236.66,0,1
37,237.77,239.71,234.53,235.39,0,1
38,235.59,240.73,234.56,237.01,0,1
39,241,246,240.77,245.01,0,1
42,239.3,242.26,238.89,239.81,0,1
43,238.53,239.75,237.54,239.07,0,1
44,238.76,240.44,237.82,239.76,0,1
45,240.35,241.98,238.32,238.81,0,1
46,239.27,240.96,238.93,239.79,0,1
49,235.45,240.43,235.45,239.34,0,1
50,234.27,236.17,231.85,235.86,0,1
51,232.66,235.3,232.63,234.09,0,1
52,236.38,236.8,232.41,232.88,0,1
53,235.32,237.18,232.71,234.82,0,1
56,233.4,236.17,233,235.83,0,1
57,233.17,233.85,232.13,232.83,0,1
58,234.39,235.63,231.71,232.84,0,1
59,230.5,234.51,230.28,233.29,0,1
60,233.14,233.27,230.27,230.68,0,1
63,230.66,233.52,229.77,232.51,0,1
64,228.77,231.04,228.48,230.75,0,1
65,236.07,236.33,229.28,230.77,0,1
66,235.24,237.37,235.17,235.99,0,1
67,234.92,236.11,234.64,235.78,0,1
70,235.06,239.36,233.13,234.53,0,1
71,237.69,239.27,236.26,236.26,0,1
72,236.748,241.4634,236.6381,240.1699,0,1
73,236.93,239.36,235.51,237.34,0,1
74,241.52,242.23,238.4,239.61,0,1
78,243.31,245.65,241.76,242.26,0,1
79,249.05,249.17,241.26,242.01,0,1
80,248.706,254.136,248.281,250.03,0,1
81,249.948,252.257,248.716,250.25,0,1
84,253.28,255,248.55,248.71,0,1
85,259.16,259.24,253.05,254.62,0,1
86,258.87,260.13,257.37,258.12,0,1
87,257.27,262.99,256,259.62,0,1
88,257.49,259.56,254.48,257.84,0,1
91,255.41,258.87,254.74,256.75,0,1
92,252.13,255.58,251.33,254.1,0,1
93,252.3674,254.0157,249.0957,253.2901,0,1
94,251.17,252.69,250.6,252.44,0,1
95,252.69,254.25,250.36,253.84,0,1
98,257.34,257.74,251.87,252.84,0,1
99,256.9,258.37,255.51,256.75,0,1
100,254.73,259.12,254.28,258.22,0,1
101,256.8,257.39,252.89,255.23,0,1
102,262.23,262.23,257.79,257.95,0,1
105,263.45,267.23,261.43,264.23,0,1
106,264.86,266.33,262.86,266.1,0,1
107,262.88,263.73,259.52,262.24,0,1
108,262.24,264.49,261.64,262.18,0,1
109,261.0887,263.4363,259.4703,262.747,0,1
112,264.92,265.66,261.84,262.48,0,1
a1183482000,266.9,266.93,263.49,265.26,0,1
a1183665600,270.54,271.93,265.81,267.51,0,1
1,269.43,271.66,269.1,270.35,0,1
4,271.01,274.1,269.86,271.23,0,1
5,271.4,273.23,270.55,271.62,0,1
6,271.96,272.98,269.73,271.53,0,1
7,272.39,273.39,269.84,272.66,0,1
8,275.8,276.06,273.35,273.68,0,1
11,276.22,279.01,274.38,274.87,0,1
12,277.22,278.59,275.91,277.24,0,1
13,274.48,276.97,271.63,276.67,0,1
14,274.02,276.48,270.85,276.45,0,1
15,259.8,261.33,254.5,255.69,0,1
18,256,259.74,255.82,259.25,0,1
19,256.743,259.0857,253.3014,254.3954,0,1
20,254.63,258.25,252.53,258.23,0,1
21,253.75,256.04,249.19,254.12,0,1
22,255.69,258.05,252.5,254.01,0,1
25,257.8,259.41,254.99,256.2,0,1
26,254.74,259.96,254.74,259.85,0,1
27,256.21,258,253.82,254.99,0,1
28,255.25,257.24,254.25,256.6,0,1
29,251.25,256.34,251.25,254.77,0,1
32,254.74,254.82,251,251.25,0,1
33,257.75,259.68,254.27,254.62,0,1
34,262.63,262.63,258.29,259.41,0,1
35,257.11,263.15,257.06,260.14,0,1
36,257.62,259.1,252.56,254.83,0,1
39,257.49,259.62,256.26,259.51,0,1
40,254.05,258.44,253.75,257.6,0,1
41,248.53,255.59,248.11,254.25,0,1
42,245.51,247.97,239.99,245.76,0,1
43,249.77,250.25,245.58,248.47,0,1
46,248.71,251.03,247.75,250.98,0,1
47,253.05,253.83,248.64,249.22,0,1
48,256.12,257.87,254.37,254.73,0,1
49,255.84,257.81,253.25,257.74,0,1
50,257.24,257.52,254,256.05,0,1
53,256.37,258.47,255.44,256.96,0,1
54,252.95,257.23,252.64,255.51,0,1
55,256.18,256.39,253.36,253.67,0,1
56,255.444,257.442,255.034,255.924,0,1
57,257.37,257.99,255.48,256.29,0,1
61,262.31,263.74,257.05,257.25,0,1
62,263.64,264.48,260.86,261.44,0,1
63,261.5,264.65,258.86,264.42,0,1
64,259.42,260.36,258.14,258.67,0,1
67,256.98,260.77,255.18,260.38,0,1
68,260.4,260.56,257.61,258.24,0,1
69,261.06,263.73,259.24,260,0,1
70,262.13,263.34,261.35,261.77,0,1
71,264.11,264.87,260.85,261.34,0,1
74,262.39,264.38,261.77,263,0,1
75,267.37,268.36,261.87,263,0,1
76,273.1516,274.4502,269.1606,269.3654,0,1
77,276.1386,278.1216,272.742,273.2265,0,1
78,279.77,280.11,276.14,277.89,0,1
81,283.73,285.44,279.72,280.22,0,1
82,284.22,284.5,281.15,281.72,0,1
83,283.7959,285.6091,281.6231,284.9148,0,1
84,283.47,285.58,282.61,285.58,0,1
85,283.35,284.49,281.78,283.22,0,1
88,290.9837,291.8828,284.5202,284.7,0,1
89,291.9,298.11,289.71,291.4,0,1
90,291.7179,294.2005,289.8898,292.8319,0,1
91,289.23,292.25,288.24,292.25,0,1
92,296.73,297.7,293.21,293.26,0,1
95,304.51,304.82,296.68,297.2,0,1
96,307.285,311.578,303.891,307.247,0,1
97,312.38,312.53,308.09,310.37,0,1
98,310.69,320.38,304.2,316.5,0,1
99,318.38,318.88,308.81,311.68,0,1
102,309.74,319.61,307.47,318.92,0,1
103,307.69,312.65,305.69,308.94,0,1
104,316.42,316.68,310.48,314.91,0,1
105,319.49,320.36,313.94,317.39,0,1
106,322.03,328.92,321.29,326.95,0,1
109,325.05,327.17,317.82,319.02,0,1
110,337.55,338.46,329.67,330.29,0,1
111,337.57,338.4,329.45,336.02,0,1
112,333.92,339.15,331.44,339,0,1
113,336.96,337.93,333.7,336.68,0,1
116,339.28,339.66,335.71,338.55,0,1
117,347.04,349.61,338.42,338.42,0,1
118,353.15,353.15,347.67,349.99,0,1
119,351.25,356.5,350.54,351.04,0,1
120,355.27,356.43,348.32,354.9,0,1
TIMEZONE_OFFSET=-300
a1194296400,362.46,364.75,352.68,353.14,0,1
1,370.52,370.52,362.14,368.41,0,1
2,366.1035,373.2464,361.2084,370.1944,0,1
3,346.57,367.08,338.25,366.93,0,1
4,331.65,340.6,330.27,337.55,0,1
7,315.72,334.63,312.79,328.54,0,1
8,329.94,330.13,315.72,322.17,0,1
9,320.52,337.41,317.82,336.3,0,1
10,314.51,323.43,311.69,318.97,0,1
11,316.5,317.43,307.7,316.65,0,1
14,312.61,318.07,308.94,314.48,0,1
15,323.95,329.22,316.12,317.92,0,1
16,329.9297,334.65,320.719,321.5631,0,1
a1195840800,338.01,338.8,333.72,334.66,0,1
a1196110800,332.7,346.4,332.2,339.8,0,1
1,336.45,337.88,324.8,337.06,0,1
2,345.78,346.8,335.73,340.71,0,1
3,348.15,351.04,343.54,345.03,0,1
4,346.15,355.17,340.71,355.14,0,1
7,340.42,347.15,340.23,345.16,0,1
8,341.7379,345.654,338.2215,338.8158,0,1
9,348.91,349.12,343.41,346.02,0,1
10,357.27,357.92,348.16,348.55,0,1
11,357.08,358.64,354.89,357.14,0,1
14,358.85,362.04,356.64,357.64,0,1
15,349.252,360.135,349.041,359.61,0,1
16,349.33,356.8,343.91,356.64,0,1
17,346.68,348.46,340.26,347.81,0,1
18,344.64,349.5,343.29,343.41,0,1
21,334.28,347.36,331.5,343.66,0,1
22,336.34,338.02,325.92,336.74,0,1
23,338.35,339.41,334.17,336.77,0,1
24,344.5,345.15,339.96,342.57,0,1
25,348,349.28,346.27,348.59,0,1
a1198519200,350.01,350.01,346.18,347.15,0,1
a1198702800,355.06,356.25,348.76,349.15,0,1
1,350.0196,357.642,350.0188,353.1815,0,1
2,350.91,353.62,347.92,352.11,0,1
5,345.39,350.89,344.94,348.94,0,1
7,342.2524,348.3363,338.5262,346.0886,0,1
8,342.32,343.08,337.92,342.29,0,1
9,328.17,340.14,327.17,339.51,0,1
12,324.3,330.81,318.36,326.64,0,1
13,315.5241,329.65,315.1845,326.1735,0,1
14,326.27,326.34,310.94,314.7,0,1
15,323.04,328.27,319.73,322.18,0,1
16,318.81,324.41,314.74,321.03,0,1
19,326.58,328.37,322.3,325.24,0,1
20,318.51,324.2,317.37,322.78,0,1
21,307.67,319.68,300.66,314.17,0,1
22,300.09,312.56,298.71,310.07,0,1
23,299.82,304.69,298.93,303.88,0,1
27,291.88,298.45,280.32,280.73,0,1
28,274.0357,283.716,259.2405,280.0746,0,1
29,286.96,289.56,276.79,279.12,0,1
30,282.92,297.2,282.81,295.61,0,1
33,277.712,285.833,274.026,285.2,0,1
34,274.98,280.38,270.06,279.95,0,1
35,273.86,279.93,271.48,274.32,0,1
36,281.8678,286.2135,266.8779,269.2355,0,1
37,257.69,268.07,254.74,264.07,0,1
40,247.47,256.13,246.03,254.28,0,1
41,253.1464,254.2455,244.0157,244.4703,0,1
42,250.6,255.33,248.72,255.31,0,1
43,252.22,256.84,247.13,248.18,0,1
44,258.09,258.61,254.1,254.45,0,1
47,260.32,261.59,256.44,260,0,1
48,258.79,265.03,256.26,261.43,0,1
49,267.04,267.23,259.09,260.99,0,1
50,265.86,270.25,265.23,268.91,0,1
51,264.56,266.06,261.9,263.89,0,1
55,254.22,267.26,253,267.2,0,1
56,254.25,255.25,249.16,251.5,0,1
57,251.18,256.35,249.5,256.17,0,1
58,253.6461,254.2455,248.5263,250.779,0,1
61,242.98,253,242.63,252.72,0,1
62,231.86,233,223.2,230.37,0,1
63,236.19,237.51,229.59,229.83,0,1
64,237.46,239.31,233.45,235.01,0,1
65,235.35,239.63,232.09,235.7,0,1
68,228.28,236.12,224.83,235.52,0,1
69,222.08,226.45,217.67,225.25,0,1
70,223.6261,226.8579,221.778,222.4024,0,1
71,216.13,226.42,215.37,223.62,0,1
72,216.46,219.78,212.91,214.23,0,1
TIMEZONE_OFFSET=-240
a1205179200,206.6,215.28,206.31,214.2,0,1
1,219.7,219.8549,212.1127,212.4174,0,1
2,219.87,223.72,218.82,219.78,0,1
3,221.28,223.27,214.18,216.12,0,1
4,218.74,224.45,215.09,221.27,0,1
7,209.73,216.64,205.85,213.78,0,1
8,219.3604,220.1996,212.5523,214.2755,0,1
9,215.78,223.53,215.62,220.33,0,1
10,216.56,217.63,208.54,213.45,0,1
14,230.05,232.66,218.64,219,0,1
15,225.16,228.51,222.78,228.5,0,1
16,228.87,231.2,224.42,226.07,0,1
17,221.82,224.08,220.02,222.78,0,1
18,218.821,226.558,216.938,223.506,0,1
21,220.01,221.12,215.79,217.6,0,1
22,232.62,233.02,223.21,223.65,0,1
23,232.62,237.63,229.96,234.72,0,1
24,227.33,231.41,223.84,230.63,0,1
25,235.31,238.68,227.87,228.28,0,1
28,238.17,242.48,236.53,238.28,0,1
29,233.67,236.83,230.77,236.28,0,1
30,231.86,235.76,228.54,234.33,0,1
31,234.305,236.695,230.694,232.248,0,1
32,228.5,233.4,227.28,231.8,0,1
35,225.6,228.5,224.85,228.35,0,1
36,223.2,229.63,221.64,228.84,0,1
37,227.29,228.91,220.28,221.98,0,1
38,224.55,229.46,223.04,227.59,0,1
39,269.44,273.58,262.12,267.34,0,1
42,268.63,271.02,264.88,269.43,0,1
43,277.2225,280.1345,268.5112,268.5162,0,1
44,272.97,279.38,270.2,278.69,0,1
45,271.25,276.97,269.74,275.37,0,1
46,271.76,276.22,271.09,274.24,0,1
49,275.78,278.13,269.23,272.67,0,1
50,278.96,281.42,274.73,275.14,0,1
51,286.86,292.14,278.96,280.82,0,1
52,296.243,297.168,288.198,288.866,0,1
53,290.35,300.92,289.36,298.95,0,1
56,297.15,299.2,293.27,299.13,0,1
57,292.89,295.7,291.21,295.2,0,1
58,289.21,299.45,287.93,294.84,0,1
59,291.21,294.36,289.17,292.81,0,1
60,286.3,292.2,285.4,289.2,0,1
63,292.18,293.08,284.17,287.09,0,1
64,291.21,293.68,288.99,292.82,0,1
65,287.86,295.3,287.34,292.95,0,1
66,290.21,291.18,287.52,289.21,0,1
67,289.745,292.0477,288.8708,290.4243,0,1
70,288.47,294.15,286.47,288.99,0,1
71,289.01,290.95,286.17,287.03,0,1
72,274.72,290.41,273.67,288.97,0,1
73,274.46,276.83,269.85,275.7,0,1
74,272.04,276.22,268.64,273.21,0,1
78,280.1696,281.0187,271.6531,272.2075,0,1
79,283.84,285.46,280.27,283.69,0,1
80,291.21,292.65,286.31,287.11,0,1
81,292.61,294.67,290.36,291.44,0,1
84,287.2125,291.6531,285.3494,290.9588,0,1
85,283.3664,289.9597,280.0247,287.9618,0,1
86,285.82,288.71,281.99,282.38,0,1
87,292.86,293.73,287.82,288.25,0,1
88,283.22,290.07,283.22,289.59,0,1
91,278.66,284.72,272.43,283.75,0,1
92,276.81,279.13,273.12,274.51,0,1
93,272.33,278.39,271.96,277.84,0,1
94,276.2,278.72,273.17,274.11,0,1
95,285.469,287.562,280.387,280.464,0,1
98,286.12,289.26,282.97,282.97,0,1
99,284.45,288.75,283.91,287.89,0,1
100,280.91,284.21,279.3,281.97,0,1
101,279.82,281.61,275.13,277.4,0,1
102,272.94,278.21,271.98,278.21,0,1
105,272.33,276.3,270.74,272.41,0,1
106,270.88,275.32,267.28,272.3,0,1
107,275.2245,278.6211,271.5632,272.2125,0,1
108,264.15,272.19,263.87,271.78,0,1
109,263.77,264.74,257.29,263.58,0,1
112,262.95,268.73,261.27,265.98,0,1
113,267.1,268.09,258.24,259.53,0,1
114,263.26,269.92,262.77,267.99,0,1
a1215104400,268.23,269.35,263.49,265.17,0,1
a1215460800,271.68,274.23,267.53,270.88,0,1
1,276.99,277.32,269.73,272.72,0,1
2,270.5,277.56,270.09,275.1,0,1
3,270.015,274.475,265.095,272.228,0,1
4,266.63,269.48,259.46,267.98,0,1
7,260.5492,269.762,257.4673,269.2305,0,1
8,257.79,263.49,250.3,257.88,0,1
9,267.53,267.98,255.04,256.76,0,1
10,266.45,268.26,261.99,266.81,0,1
11,240.42,249.24,238.86,248.93,0,1
14,234.17,241.8,232.62,240.2,0,1
15,238.3164,239.8849,232.5674,233.1266,0,1
16,244.37,248.37,238.81,240.56,0,1
17,237.57,248.19,237.57,248.1,0,1
18,245.744,246.319,240.509,243.002,0,1
21,238.32,245.8,237.33,245.8,0,1
22,241.31,243.39,238.76,239.41,0,1
23,241.11,242.77,236.17,242.51,0,1
24,236.64,240.2,235.48,237.04,0,1
25,233.7,236.37,231.02,236.02,0,1
28,231.2685,236.2685,230.719,233.8251,0,1
29,239.69,239.8,232.93,233.56,0,1
30,242.93,244.64,236.02,238.95,0,1
31,239.32,241.76,237.97,240.76,0,1
32,247.26,247.63,237.61,239.83,0,1
35,250.17,254.19,245.64,245.99,0,1
36,251.05,252.81,248.75,250.75,0,1
37,249.76,251.52,246.69,250.55,0,1
38,252.49,253.55,247.9,248.6,0,1
39,254.82,255.07,252.5,253.24,0,1
42,248.9008,254.745,247.5073,254.6651,0,1
43,245,248.89,243.07,244.97,0,1
44,242.2575,248.0967,241.0438,247.1126,0,1
45,243.0217,244.705,239.3954,241.2185,0,1
46,245.05,247.191,244.495,245.504,0,1
49,241.26,248.25,240.51,242.81,0,1
50,236.84,241.49,235.06,241.49,0,1
51,234.06,237.18,232.19,236.63,0,1
52,236.65,237.99,234.93,236.01,0,1
53,231.41,235.27,230.93,234.64,0,1
57,232.39,240.85,230.48,238.15,0,1
58,231.9728,236.9078,229.5602,234.1306,0,1
59,224.9,231.39,224.48,229.77,0,1
60,221.903,226.002,219.82,222.522,0,1
63,209.765,226.2435,208.5663,225.784,0,1
64,209.12,215.97,207.29,211.37,0,1
65,206.87,212.03,204.64,212.02,0,1
66,216.66,217.33,202.99,203.97,0,1
67,218.61,220.77,214.29,214.89,0,1
70,216.71,220.76,211.64,211.79,0,1
71,221.24,224.42,212.53,212.77,0,1
72,207.04,219.35,206.51,219.02,0,1
73,219.32,219.37,205.04,211.11,0,1
74,224.35,230.8,221.42,230.27,0,1
77,214.85,226.84,214.29,226.84,0,1
78,214.4204,220.1746,212.6472,216.4084,0,1
79,217.34,222.28,214.84,214.95,0,1
80,219.58,224.78,217.77,219.2,0,1
81,215.3045,218.3614,210.3045,213.786,0,1
84,190.31,211.54,190.16,209.55,0,1
85,200.06,212.34,195.96,197.8,0,1
86,205.65,208.28,201.35,205.86,0,1
87,195.05,204.79,192.81,204.69,0,1
88,193.2615,206.0437,191.3435,198.4763,0,1
91,185.42,187.81,178.4,186.8,0,1
92,172.83,187.3,172.51,186.48,0,1
93,168.89,179.32,162.89,164.91,0,1
94,164.3255,174.1088,160.6742,172.0877,0,1
95,165.83,170.77,154.99,156.42,0,1
98,190.32,190.78,172.7,177.72,0,1
99,181.17,197.05,178.32,196.57,0,1
100,169.42,179.32,169.25,177.15,0,1
101,176.33,178.07,154.57,166.21,0,1
102,186.08,192.81,181.59,189.29,0,1
105,189.47,190.3,179.62,189.69,0,1
106,181.19,191.7,180.82,186.01,0,1
107,177.66,184.66,171.83,178.32,0,1
108,175.98,178.82,168.83,176.65,0,1
109,169.48,175.06,162.21,163.07,0,1
112,164.58,171.33,162.64,167.24,0,1
113,184.19,184.47,164.09,169.36,0,1
114,178.82,185.31,176.01,182.71,0,1
115,179.67,185.81,179.01,184.05,0,1
116,179.5003,185.794,176.9579,177.9019,0,1
TIMEZONE_OFFSET=-300
a1225746000,173.07,181.31,170.54,178.61,0,1
1,183.29,185.99,172.58,176.54,0,1
2,170.95,184.26,170.48,180.89,0,1
3,165.44,172.04,162.74,169.82,0,1
4,165.404,170.404,162.503,166.393,0,1
7,159.231,164.557,154.58,163.836,0,1
8,155.574,157.992,150.11,154.191,0,1
9,145.3545,156.0887,143.7361,150.874,0,1
10,155.88,156.34,139.86,145.74,0,1
11,154.85,162.33,151.13,151.47,0,1
14,149.91,154.92,148.83,151.35,0,1
15,148.56,151.71,142.53,150.63,0,1
16,139.95,149.94,139.15,147.55,0,1
17,129.65,141.33,129.39,137.31,0,1
18,131.08,134.55,123.53,131.12,0,1
21,128.59,134.84,124.38,134.5,0,1
22,140.88,143.19,133.53,134.21,0,1
23,145.9,147.58,137.96,140,0,1
a1227895200,146.3335,148.0768,143.9959,145.1447,0,1
a1228165200,132.862,143.5463,132.8585,143.1967,0,1
1,137.4174,138.7511,131.1588,134.7301,0,1
2,139.58,140.54,132.54,134.79,0,1
3,137.03,141.6,134.25,138.13,0,1
4,141.85,141.98,131.88,135.37,0,1
7,150.9,154.57,140.86,144.85,0,1
8,152.83,158.84,148.36,148.7,0,1
9,154.26,157.29,152.1,154.47,0,1
10,149.96,156.28,148.75,151.93,0,1
11,157.72,158.08,146.85,147.71,0,1
14,155.18,159.09,152.4,156.85,0,1
15,162.48,164.59,155.48,157.1,0,1
16,157.46,160.9,156.05,159.16,0,1
17,154.98,160.01,154.4,158.19,0,1
18,154.93,158.74,154.35,155.34,0,1
21,148.41,154.6,145.17,154.13,0,1
22,148.86,151.5,148.19,150.06,0,1
23,151.3235,153.0168,149.0408,150.5892,0,1
25,150.03,152.48,149.01,151.88,0,1
28,148.56,150.54,145.64,149.96,0,1
29,151.4,153.25,149.21,150.25,0,1
30,153.6712,155.3445,151.1537,151.9479,0,1
32,160.4993,160.749,152.5972,154.1455,0,1
35,163.86,165.45,157.34,160.34,0,1
36,166.863,170.229,163.032,166.324,0,1
37,160.844,165.2895,159.2156,163.9958,0,1
38,162.43,162.43,158.51,158.98,0,1
39,157.38,163.59,156.54,163.59,0,1
42,156.19,159.32,154.96,158,0,1
43,157,160.14,155.04,155.73,0,1
44,150.33,156.74,148.73,154.84,0,1
45,149.35,151.64,143.25,148.64,0,1
46,149.69,153.97,147.7,152.36,0,1
50,141.23,149.6,141.23,149.42,0,1
51,151.39,151.6,144.03,144.03,0,1
52,153.1,154.52,147.43,148.87,0,1
53,162.19,165.81,151.96,154.48,0,1
56,161.77,163.84,160.12,162.26,0,1
57,165.57,166.77,161.97,163.06,0,1
58,174.16,175.99,167.99,168.82,0,1
59,171.49,172.35,169.88,172.1,0,1
60,169.096,174.226,167.832,172.173,0,1
63,170.11,172.33,165.83,166.98,0,1
64,170.0548,171.3285,166.7473,171.1137,0,1
65,171.33,177.04,169.42,169.86,0,1
66,176.68,177.51,168.33,170.28,0,1
67,185.45,186.72,177.54,178.05,0,1
70,189.2,190.31,183.47,185.45,0,1
71,179.08,188.56,178.77,187.8,0,1
72,178.84,182.32,176.32,179.3,0,1
73,181.34,181.63,175.56,176.4,0,1
74,178.66,181.31,177.44,180.91,0,1
78,171.16,173.37,169.68,173.08,0,1
79,176.38,176.51,170.09,173.45,0,1
80,171.15,179.72,170.53,178.56,0,1
81,173.05,174.29,167.33,168.86,0,1
84,164.86,174.73,164.61,173.33,0,1
85,172.55,174.64,165.28,165.34,0,1
86,170.65,175.97,169.29,170.9,0,1
87,168.42,176.07,168.41,172.81,0,1
88,168.83,171.74,165.39,166.31,0,1
91,163.4164,170.1796,162.837,166.4983,0,1
92,162.58,166.68,161.01,164.87,0,1
93,159.3,164.34,157.53,161.42,0,1
94,152.67,159.38,151.17,158.08,0,1
95,154.131,154.94,146.977,153.456,0,1
TIMEZONE_OFFSET=-240
a1236628800,145.3,153.13,144.58,149.84,0,1
1,153.93,155.09,146.98,148.98,0,1
2,158.8,159.84,152.7,154.89,0,1
3,161.6,162.34,156.67,158.61,0,1
4,162.0478,163.5663,159.3555,162.887,0,1
7,159.69,164.7,159.14,162.83,0,1
8,167.5,167.5,159.39,159.93,0,1
9,166.3834,169.83,163.8628,167.2376,0,1
10,164.81,167.83,163.53,165.67,0,1
11,164.91,166.33,163.01,164.98,0,1
14,174.126,174.55,166.348,166.613,0,1
15,173.409,176.743,171.828,173.077,0,1
16,171.86,175.49,167.96,175.02,0,1
17,176.47,179.4,174.08,176.39,0,1
18,173.6762,175.8221,172.5623,174.825,0,1
21,171.174,171.733,167.859,171.103,0,1
22,173.856,176.578,172.915,174.293,0,1
23,176.87,177.44,170.13,171.72,0,1
24,181.07,184.7,179.98,181.47,0,1
25,184.71,185.67,178.82,182.07,0,1
28,183.9359,184.7251,180.5203,183.3165,0,1
29,179.15,181.69,177.48,181.12,0,1
30,180.82,182.32,177.93,181.57,0,1
31,186.06,186.99,182.94,184.57,0,1
35,188.87,189.36,184.96,185.48,0,1
36,184.27,188.31,182.62,188.28,0,1
37,189.56,190.34,181.9,183.37,0,1
38,194.18,196.25,190.32,190.56,0,1
39,195.92,199.71,192.21,192.82,0,1
42,189.46,195.13,187.76,192.88,0,1
43,190.54,191.96,187.86,187.9,0,1
44,191.74,194.8,189.32,190.68,0,1
45,192.15,194.68,190.36,193.56,0,1
46,194.55,196.39,190.06,192.83,0,1
49,192.78,194.55,191.18,191.98,0,1
50,191.66,194.33,190.58,191.68,0,1
51,195.54,197.29,192.72,192.79,0,1
52,197.79,201.67,197.2,197.68,0,1
53,196.65,198.6,195.58,197.32,0,1
56,200.7887,200.9988,197.1976,198.8859,0,1
57,201.29,202.3,198.43,199.79,0,1
58,201.53,203.94,200.3,203.19,0,1
59,198.11,202.29,196.05,201.85,0,1
60,203.4613,204.8591,197.3025,201.2236,0,1
63,203.79,205.79,200.4,201.2,0,1
64,199.31,205.29,197.36,204.8,0,1
65,194.58,198,193.98,196.85,0,1
66,193.56,195.91,192.15,194.21,0,1
67,194.805,196.8579,194.3507,195.3544,0,1
70,198.22,198.46,192.51,197.17,0,1
71,199.24,200.62,196.3,197.85,0,1
72,198.39,202.63,197.3,200.84,0,1
73,198.052,201.219,196.722,197.952,0,1
74,196.5532,199.1257,195.8042,198.1317,0,1
78,201.9778,202.2975,194.805,195.7788,0,1
79,202.5772,205.7233,202.2026,202.6172,0,1
80,204.99,205.6,202.1,204.14,0,1
81,208.4064,208.4078,205.1446,205.8489,0,1
84,213.07,214.59,209.06,209.16,0,1
85,213.99,214.77,211.49,212.91,0,1
86,215.609,216.015,211.788,212.787,0,1
87,219.92,220.4,217.03,217.43,0,1
88,221.94,223.45,219.51,222.31,0,1
91,219.17,220.24,216.84,219.53,0,1
92,217.59,220.03,215.66,219.07,0,1
93,216.08,218.73,213.12,217.9,0,1
94,214.29,216.65,213.97,215.67,0,1
95,212.21,213.64,210.39,213.22,0,1
98,208.18,210.54,206.79,210.54,0,1
99,207.79,210.33,207.5,209.45,0,1
100,207.37,209.65,205.57,207.89,0,1
101,206.82,209.14,206.29,207.63,0,1
102,209.83,210.02,207.08,208.9,0,1
105,203.4713,208.5363,200.7441,208.2665,0,1
106,202.64,204.29,201.07,203.12,0,1
107,204.44,205.91,203.08,204.17,0,1
108,207.68,207.74,203.05,203.3,0,1
109,212.45,213.9,206.35,206.63,0,1
112,211.86,213.69,210.91,212.79,0,1
113,210.58,213.39,208.9,211.79,0,1
114,209.29,212.99,208.87,211.89,0,1
115,204.04,207.5,203.2,207.5,0,1
119,204.6,205.11,200.63,203.05,0,1
120,198.1167,204.3904,197.7921,203.9159,0,1
121,201.04,202.8,198.83,199.8,0,1
122,204.99,207.02,202.7,202.86,0,1
123,206.993,208.476,204.146,204.583,0,1
126,211.938,212.048,207.382,207.879,0,1
127,212.13,213.15,210.22,211.64,0,1
128,218.87,219.12,214.03,214.62,0,1
